paper_id,source_record_ids,epj_fields,sampling_stratum,G1_computationally_testable,G1_reason,G2_principal_target_identifiable,G3_input_accessibility,G4_resource_accessibility,G5_specification_sufficient_for_attempt,G6_implementation_created,G7_execution_successful,G8_numerical_target_reproduced,G9_corresponding_conclusion_preserved,assessment_status,evidence_id
PMID:34584066,epj-08450,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34585219,epj-07959,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34585844,epj-04092,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34586798,epj-02877,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34587314,epj-09184,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34590861,epj-03714,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34591471,epj-04163,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34591478,epj-02896,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34591891,epj-08537,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34592054,epj-01212,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34592498,epj-05498,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34592654,epj-02939,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34592883,epj-07536,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34593244,epj-03390,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34593884,epj-03621,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34594371,epj-07900,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34595791,epj-05193,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34596103,epj-07756,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34596215,epj-07410,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34596362,epj-01270,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34596899,epj-04068,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34596976,epj-00283,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34597466,epj-00744,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34597667,epj-07426,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34597679,epj-03663,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34597857,epj-03628,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34597902,epj-04111,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34598091,epj-04263,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34599216,epj-00948,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34599239,epj-03882,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34599510,epj-03654,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34599671,epj-03110,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34599783,epj-04076,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34599791,epj-08612,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34600154,epj-03946,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34600196,epj-03100,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34600465,epj-07947,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34600518,epj-07743,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34600861,epj-07460,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34600896,epj-08335,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34601126,epj-03209,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34601211,epj-03328,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34601249,epj-03554,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34601598,epj-00007,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34601676,epj-07838,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34602084,epj-08574,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34602424,epj-03211,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34602732,epj-02946,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34604110,epj-00616,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34604386,epj-07193,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34605161,epj-05125,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34605964,epj-07300,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34606390,epj-08191,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34606872,epj-00606,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34606906,epj-05140,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34607042,epj-09602,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34608232,epj-04240,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34608249,epj-04002,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34608410,epj-07978,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34608872,epj-03771,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34609138,epj-03417,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34609143,epj-03359,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34609625,epj-01107,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34610337,epj-04298,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34612872,epj-04321,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34614189,epj-00890,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34614234,epj-07604,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34614460,epj-00033,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34615943,epj-00291,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34615986,epj-07663,Computational_Science,Computational_Science,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34617219,epj-08974,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34618651,epj-08786;epj-09872,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34618796,epj-08731,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34619158,epj-00119,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34619202,epj-04050,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34619515,epj-04120,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34619626,epj-04151,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34620077,epj-00892,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34620213,epj-00163,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34622482,epj-09876,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34623416,epj-00780,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34623510,epj-03239,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34623701,epj-08706,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34624208,epj-00021,Biomedical_Basic,Biomedical_Basic,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34624272,epj-02984,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34624292,epj-08758,Environmental_Earth,Environmental_Earth,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34625247,epj-04976,Physics_Engineering,Physics_Engineering,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
PMID:34625253,epj-02937,Chemistry_Materials,Chemistry_Materials,uncertain,not_assessed,uncertain,unknown,unknown,uncertain,not_assessed,not_assessed,not_assessed,not_assessed,NOT_STARTED,not_assessable
